STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,org_inst,National and international organizations and institutions,sex,Sex,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,DK,Denmark,2020,,39.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,DK,Denmark,2021,,41.3,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,DK,Denmark,2022,,42.5,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,DK,Denmark,2023,,44.1,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,DK,Denmark,2024,,44.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EE,Estonia,2003,,17.0,,d,definition differs (see metadata),,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EE,Estonia,2004,,15.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EE,Estonia,2005,,18.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EE,Estonia,2006,,19.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EE,Estonia,2007,,20.8,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EE,Estonia,2008,,20.8,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EE,Estonia,2009,,21.8,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EE,Estonia,2010,,22.8,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EE,Estonia,2011,,19.8,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EE,Estonia,2012,,21.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EE,Estonia,2013,,17.8,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EE,Estonia,2014,,19.8,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EE,Estonia,2015,,25.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EE,Estonia,2016,,25.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EE,Estonia,2017,,27.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EE,Estonia,2018,,29.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EE,Estonia,2019,,28.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EE,Estonia,2020,,29.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EE,Estonia,2021,,26.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EE,Estonia,2022,,27.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EE,Estonia,2023,,29.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EE,Estonia,2024,,28.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EL,Greece,2003,,9.0,,d,definition differs (see metadata),,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EL,Greece,2004,,13.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EL,Greece,2005,,13.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EL,Greece,2006,,12.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EL,Greece,2007,,14.3,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EL,Greece,2008,,16.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EL,Greece,2009,,17.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EL,Greece,2010,,17.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EL,Greece,2011,,17.3,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EL,Greece,2012,,21.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EL,Greece,2013,,21.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EL,Greece,2014,,21.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EL,Greece,2015,,19.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EL,Greece,2016,,18.3,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EL,Greece,2017,,18.3,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EL,Greece,2018,,18.3,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EL,Greece,2019,,21.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EL,Greece,2020,,21.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EL,Greece,2021,,21.3,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EL,Greece,2022,,19.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EL,Greece,2023,,23.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EL,Greece,2024,,23.3,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,ES,Spain,2003,,28.6,,d,definition differs (see metadata),,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,ES,Spain,2004,,31.6,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,ES,Spain,2005,,31.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,ES,Spain,2006,,30.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,ES,Spain,2007,,31.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,ES,Spain,2008,,33.3,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,ES,Spain,2009,,33.8,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,ES,Spain,2010,,34.6,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,ES,Spain,2011,,28.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,ES,Spain,2012,,37.2,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,ES,Spain,2013,,37.2,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,ES,Spain,2014,,37.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,ES,Spain,2015,,39.9,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,ES,Spain,2016,,38.3,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,ES,Spain,2017,,38.8,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,ES,Spain,2018,,39.5,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,ES,Spain,2019,,41.9,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,ES,Spain,2020,,42.2,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,ES,Spain,2021,,41.1,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,ES,Spain,2022,,41.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,ES,Spain,2023,,43.4,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,ES,Spain,2024,,43.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EU27_2020,European Union - 27 countries (from 2020),2003,,21.1,,d,definition differs (see metadata),,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EU27_2020,European Union - 27 countries (from 2020),2004,,21.4,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EU27_2020,European Union - 27 countries (from 2020),2005,,21.9,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EU27_2020,European Union - 27 countries (from 2020),2006,,22.2,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EU27_2020,European Union - 27 countries (from 2020),2007,,23.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EU27_2020,European Union - 27 countries (from 2020),2008,,23.8,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EU27_2020,European Union - 27 countries (from 2020),2009,,24.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EU27_2020,European Union - 27 countries (from 2020),2010,,24.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EU27_2020,European Union - 27 countries (from 2020),2011,,23.9,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EU27_2020,European Union - 27 countries (from 2020),2012,,25.9,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EU27_2020,European Union - 27 countries (from 2020),2013,,27.3,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EU27_2020,European Union - 27 countries (from 2020),2014,,27.8,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EU27_2020,European Union - 27 countries (from 2020),2015,,28.2,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EU27_2020,European Union - 27 countries (from 2020),2016,,28.4,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EU27_2020,European Union - 27 countries (from 2020),2017,,30.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EU27_2020,European Union - 27 countries (from 2020),2018,,30.9,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EU27_2020,European Union - 27 countries (from 2020),2019,,32.1,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EU27_2020,European Union - 27 countries (from 2020),2020,,32.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,PARL_NAT,National parliament,F,Females,PC_WMN,Percentage of women,EU27_2020,European Union - 27 countries (from 2020),2021,,33.1,,,,,
